,Season,Date,Home_Team_ID,Away_Team_ID,Home_Goals,Away_Goals,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,HomeTeamRating,AwayTeamRating,HomeShortPass,AwayShortPass,HomeLongPass,AwayLongPass,HomeFreeKickAccuracy,AwayFreeKickAccuracy,HomeBallControl,AwayBallControl,HomeSprintSpeed,AwaySprintSpeed,HomeShotPower,AwayShotPower,HomeInterception,AwayInterception,HomePenalties,AwayPenalties,HomeStandingTackle,AwayStandingTackle,HomeSlindingTackle,AwaySlindingTackle,Away Support,HomeTeamWins_Home,HomeTeamWins_Away,AwayTeamWins_Home,AwayTeamWins_Away,HomeVsAway_Home,HomeVsAway_Away,,Outcome
1436,2011/2012,28-04-2012 00:00,10003,8602,4,4,37193,176889,23377,24948,47558,23882,157729,37645,23305,38759,23991,35495,23099,32581,23091,33138,32148,24676,35466,23538,23291,32627,72.90909091,73,67.27272727,65.90909091,61.54545455,59.18181818,45.18181818,39.81818182,68.90909091,66.09090909,71.72727273,68.27272727,54.36363636,59.18181818,47.09090909,56,49.81818182,49,54.45454545,52.54545455,49.90909091,50.90909091,1994.6,1,1,1,1,0,0.1,,Tie
1437,2011/2012,29-04-2012 00:00,8586,8655,2,0,30380,159833,38835,26108,46353,30895,156727,31097,31921,30840,30960,30622,23593,23837,30739,119273,241728,30342,113631,23916,113465,24160,80.90909091,72.63636364,71.63636364,66.09090909,63.72727273,61.18181818,52.54545455,51.63636364,74.27272727,66.36363636,76.45454545,65.36363636,69.81818182,62.27272727,58.63636364,52,58.63636364,59.36363636,56.63636364,50.45454545,53.54545455,48.45454545,3603.6,1,1,1,1,0.3,0.4,,Win
1438,2011/2012,28-04-2012 00:00,8659,10252,0,0,24147,22964,32441,26527,23787,23257,71502,32734,23954,25550,23293,24224,32870,33863,24211,94812,29581,161414,110947,24136,23264,34466,74.09090909,74.36363636,66.81818182,63.63636364,59.54545455,54.36363636,49.72727273,34.72727273,67.45454545,63.54545455,68.54545455,68.72727273,62.36363636,65.09090909,58,61.36363636,56,43.54545455,54.54545455,63.36363636,49.09090909,61,2477,1,1,1,1,0.2,0.3,,Tie
1439,2011/2012,28-04-2012 00:00,8528,10261,4,0,25156,11736,41071,111865,35472,28901,101192,38254,106228,49825,41061,24229,49571,24899,30929,150466,26160,38373,33852,26163,46700,35411,72.09090909,78.18181818,64.36363636,70.45454545,58.90909091,63.27272727,49.72727273,51,68.09090909,72.72727273,69.36363636,72.36363636,61.45454545,65.09090909,55.18181818,57.72727273,53.90909091,58.54545455,54.27272727,57.81818182,52.27272727,56.09090909,1863.4,1,1,1,1,0.2,0.3,,Win
1440,2011/2012,05-05-2012 00:00,9825,9850,3,3,169718,26111,46539,26005,78513,23678,75489,37950,31435,24800,30843,40602,111800,72417,24903,32973,24583,46354,96456,35493,24693,24698,80.81818182,70.72727273,75.54545455,63.18181818,68.72727273,56.36363636,55.81818182,48.09090909,73.54545455,63.18181818,72.45454545,67.63636364,69.36363636,60.81818182,58.81818182,50.81818182,64,56.54545455,60.18181818,53.27272727,57.09090909,48.72727273,6000,1,1,1,1,0,0.1,,Tie
1441,2011/2012,06-05-2012 00:00,10252,8586,1,1,24224,32870,24211,33863,94812,29581,110947,161414,24136,24213,34466,30380,159833,38835,26108,46353,30895,156727,31097,31921,30840,30960,74.36363636,80.90909091,64.27272727,71.63636364,55.54545455,63.72727273,35.81818182,52.54545455,63.63636364,74.27272727,66.90909091,76.45454545,64.90909091,69.81818182,64.27272727,58.63636364,43.81818182,58.63636364,64.90909091,56.63636364,63.72727273,53.54545455,3388.3,1,1,1,1,0.3,0.4,,Tie
1442,2011/2012,07-05-2012 00:00,8655,8528,0,1,30622,23593,23837,30739,25667,241728,30342,23916,71605,24160,113465,25156,11736,41071,111865,35472,28901,101192,38254,106228,49825,41061,73.90909091,72.09090909,67.09090909,64.36363636,60.72727273,58.90909091,52,49.72727273,67.36363636,68.09090909,65.72727273,69.36363636,65.54545455,61.45454545,53.81818182,55.18181818,60.72727273,53.90909091,51.63636364,54.27272727,48.81818182,52.27272727,2255.1,1,1,1,1,0.3,0.4,,Lose
1443,2011/2012,06-05-2012 00:00,8559,8659,2,2,157303,191616,24166,198444,34430,38856,24780,155384,33633,23934,41175,24147,22964,32441,26527,23787,23257,71502,38711,32734,26494,23293,72.72727273,72.81818182,65.09090909,66.36363636,60.09090909,58.63636364,46.90909091,50.54545455,66.36363636,66,67.90909091,64.81818182,65.63636364,62.72727273,54,60.18181818,49.09090909,54.81818182,52.72727273,56.63636364,52,51.81818182,2367,1,1,1,1,0.2,0.3,,Tie
1444,2011/2012,06-05-2012 00:00,9879,8472,2,1,30633,33045,26777,23780,24130,34574,30338,37259,30956,41008,41244,37868,36786,34275,24150,23073,175947,160243,25150,25075,33468,242308,76.72727273,73.45454545,69.36363636,64.36363636,62.90909091,62.18181818,54.63636364,47.09090909,68.54545455,66.09090909,64.09090909,70.72727273,65.36363636,66.09090909,56.81818182,57.54545455,56.36363636,51.36363636,61.63636364,59.36363636,54.81818182,56.63636364,2539.9,1,1,1,1,0.3,0.4,,Win
1445,2011/2012,08-05-2012 00:00,8650,8455,4,1,30660,34036,22764,30617,25984,30892,156008,127130,33632,40636,47382,22978,30856,31306,30627,46010,30675,212470,79574,30679,51553,30853,79.72727273,78.54545455,68.90909091,70.45454545,63.54545455,62.45454545,55.72727273,48.45454545,68.90909091,70.90909091,72.09090909,68.81818182,68.81818182,65.36363636,59,59.72727273,54.81818182,54.36363636,57.54545455,58.90909091,57.63636364,56.45454545,4425.3,1,1,1,1,0.3,0.4,,Win
1446,2011/2012,06-05-2012 00:00,10260,10003,2,0,182917,186137,165823,30620,32569,35327,34944,30373,23354,30829,70409,37193,89185,176889,24948,102356,47558,157729,23849,23305,38759,23991,82.09090909,73,74.27272727,66.81818182,68.09090909,62.54545455,52,46.54545455,73.90909091,69.81818182,75.09090909,72.90909091,69.72727273,58.27272727,61.54545455,51.09090909,60.72727273,45,58,56.45454545,55.54545455,52.54545455,7538.7,1,1,1,1,0,0.1,,Win
1447,2011/2012,06-05-2012 00:00,10261,8456,0,2,24229,23579,24899,30929,150466,26160,38373,33852,26163,46700,35411,31432,30509,39027,33086,31291,36615,23782,37459,38817,26181,37412,77.54545455,83.63636364,70.45454545,77.81818182,63.36363636,70.09090909,51.45454545,63.27272727,72.36363636,76.90909091,71.45454545,74,66.54545455,70.18181818,57.09090909,61.36363636,58.36363636,64.09090909,57.18181818,57.54545455,54.90909091,56.54545455,4995.1,1,1,1,1,0.2,0.3,,Lose
1448,2011/2012,06-05-2012 00:00,10172,10194,1,0,23265,24209,24740,23311,25541,24205,23070,23163,32084,47394,24741,23794,38899,40695,23818,47418,33881,23253,25668,31953,30830,38755,73.27272727,74.72727273,61.72727273,65.27272727,56.72727273,58.81818182,55.45454545,44.90909091,65.81818182,64.63636364,67.54545455,66.18181818,62.45454545,61.63636364,55.90909091,54.09090909,57,52.45454545,55.81818182,55.90909091,53.72727273,51,1729.5,1,1,1,1,0,0.1,,Win
1449,2011/2012,06-05-2012 00:00,8602,8668,0,0,35495,40022,23091,32581,33138,32148,24676,35466,23225,23291,32627,31465,24023,30839,23268,24216,24006,24002,39618,36012,30876,8922,72.27272727,76.81818182,65.18181818,67.72727273,58.27272727,62.54545455,41,52.36363636,66.45454545,69.18181818,68,69,58.72727273,67.63636364,56.18181818,59.36363636,49,52.63636364,53.27272727,54.81818182,51.09090909,52.81818182,2567.7,1,1,1,1,0.2,0.3,,Tie
1450,2011/2012,13-05-2012 00:00,8455,8655,2,1,22978,78505,31306,30627,46010,25923,30675,30679,79574,181276,51553,214748,281079,23837,30739,25667,113631,241728,23916,119273,113465,24160,77.36363636,70.54545455,68.54545455,66.72727273,63.72727273,60,51.72727273,48.27272727,69.18181818,65.09090909,70.63636364,68.63636364,68.72727273,61.27272727,58.45454545,52.63636364,56.27272727,53,58,52.45454545,53.72727273,51,4148.4,1,1,1,1,0.3,0.4,,Win
1451,2011/2012,13-05-2012 00:00,8668,10261,3,1,31465,24023,23268,30839,24846,24006,24156,30371,36012,39618,8922,24229,23579,24899,30929,150466,26160,38373,26163,33852,46700,35411,76.90909091,77.54545455,69.18181818,70.45454545,64.27272727,63.36363636,52.81818182,51.45454545,69.09090909,72.36363636,69.36363636,71.45454545,71.54545455,66.54545455,63.90909091,57.09090909,54.90909091,58.36363636,58.09090909,57.18181818,55.90909091,54.90909091,3322.8,1,1,1,1,0.2,0.3,,Win
1452,2011/2012,13-05-2012 00:00,8456,10172,3,2,31432,30509,39027,33086,31291,36615,23782,37459,38817,26181,37412,23265,24209,24740,23311,25541,32084,23070,24205,30367,33418,24741,83.63636364,74,77.81818182,62.72727273,70.09090909,55.09090909,63.27272727,52.54545455,76.90909091,65.63636364,74,70.45454545,70.18181818,62.63636364,61.36363636,54.18181818,64.09090909,60,57.54545455,54.18181818,56.54545455,53.36363636,4704.5,1,1,1,1,0,0.1,,Win
1453,2011/2012,13-05-2012 00:00,9850,10252,2,0,40602,111800,24903,72417,32973,96456,24583,35493,46354,24698,24693,24224,33863,24751,24211,94812,24213,161414,110947,24136,23264,34466,70.72727273,74.09090909,63.18181818,63.36363636,56.36363636,54.81818182,48.09090909,34.54545455,63.18181818,61.90909091,67.63636364,65.09090909,60.81818182,67.09090909,50.81818182,60.27272727,56.54545455,45.36363636,53.27272727,62.18181818,48.72727273,59.27272727,2660.6,1,1,1,1,0,0.1,,Win
1454,2011/2012,13-05-2012 00:00,10194,8559,2,2,23794,23369,40695,23818,38899,33881,23253,24411,24773,38755,30830,157303,191616,40128,198444,34430,38856,155384,24780,33633,23934,30753,75.72727273,71.36363636,65.09090909,64.36363636,58.81818182,56.63636364,44.63636364,46.72727273,66.09090909,64,68.54545455,65.09090909,59.18181818,63.45454545,52.90909091,51.81818182,53.45454545,51.36363636,57.27272727,52.36363636,51.90909091,50.72727273,2722.6,1,1,1,1,0.3,0.4,,Tie
1455,2011/2012,13-05-2012 00:00,8472,10260,0,1,37868,24150,34275,24230,36786,25075,40563,160243,175947,33468,24157,182917,186137,30620,43248,32569,34944,30373,35327,24154,23354,30829,74.27272727,81.81818182,65.81818182,76.18181818,60.27272727,70.90909091,47.36363636,55.45454545,62.27272727,74.54545455,71.09090909,72.90909091,68.45454545,69.54545455,58.09090909,62.90909091,51.72727273,59.90909091,59.36363636,59.18181818,56.72727273,57.81818182,3904.7,1,1,1,1,0.3,0.4,,Lose
1456,2011/2012,13-05-2012 00:00,10003,8650,1,0,37193,89185,176889,24948,102356,157729,23882,47558,23305,23991,38759,39351,154271,30617,25984,34036,33632,156008,127130,30892,40636,47382,73.45454545,78.54545455,68.09090909,70.54545455,62.45454545,64.54545455,45.54545455,56.27272727,71.18181818,69.90909091,74.09090909,71.81818182,56.81818182,70.63636364,49.81818182,58.54545455,47,54.18181818,57.18181818,58.18181818,53.54545455,57.63636364,1994.6,1,1,1,1,0,0.1,,Win
1457,2011/2012,13-05-2012 00:00,8586,9879,2,0,30380,159833,26108,38835,31921,30895,156727,115681,31097,30840,30960,30633,33045,23780,26777,24130,34574,37259,30338,281936,41008,41244,80.54545455,75.63636364,71.90909091,68.63636364,63.90909091,61.36363636,53.09090909,53.45454545,74.09090909,67.72727273,74.81818182,65.27272727,70.36363636,62.72727273,58.36363636,58.09090909,58.90909091,55,55.81818182,62.81818182,52.81818182,57.18181818,3603.6,1,1,1,1,0.3,0.4,,Win
1458,2011/2012,13-05-2012 00:00,8659,9825,2,3,24527,22964,32441,26527,23787,24171,0,71502,32734,23293,26494,169718,214685,46539,26005,78541,23678,159594,37950,31435,24800,30843,65.54545455,78.27272727,58.72727273,73.09090909,50.63636364,67.63636364,42.90909091,56,58.90909091,71.36363636,61.36363636,71.36363636,55.36363636,66.54545455,54.18181818,58,49.18181818,60.45454545,50.27272727,57.81818182,47.18181818,56.45454545,2477,1,1,1,1,0.2,0.3,,Lose
1459,2011/2012,13-05-2012 00:00,8528,8602,3,2,25156,150328,41071,111865,35472,28901,101192,38254,106228,49825,41061,35495,40022,23091,32581,33138,23538,35466,24676,23225,23291,34433,71.63636364,72.27272727,64.18181818,65.54545455,58.36363636,56.72727273,50.36363636,42.72727273,67.81818182,66.18181818,70.54545455,69.09090909,60.63636364,58.81818182,54.54545455,56.63636364,52,51,53.90909091,53.90909091,51.90909091,53.90909091,1863.4,1,1,1,1,0.2,0.3,,Win
1460,2011/2012,10-09-2011 00:00,9825,10003,1,0,169718,26111,46539,35606,78513,159596,75489,31013,24011,3520,30843,37193,89185,24948,176889,102356,26687,23882,47558,23305,23991,38759,79.81818182,70.81818182,74.72727273,64.54545455,66.54545455,59.54545455,59.45454545,39.45454545,73.09090909,67.54545455,71.90909091,72.72727273,71,53.18181818,56.09090909,49.45454545,60.27272727,41,58,54.72727273,55.18181818,51.81818182,6000,1,1,0.2,0.1,0,0,,Win
1461,2011/2012,10-09-2011 00:00,8559,10260,0,5,23932,191616,23783,40128,24728,38856,24780,155384,33633,23934,30753,182917,186137,30620,43248,32569,40945,160713,40961,23354,30829,70409,73.36363636,81.36363636,64.45454545,73.27272727,57.18181818,66.54545455,45.18181818,51.18181818,64.81818182,72.54545455,66.09090909,77.54545455,63.81818182,67.90909091,52.63636364,56.27272727,48.81818182,56.90909091,54.54545455,55.09090909,51.90909091,52.72727273,2367,1,1,1,1,0.3,0.3,,Lose
1462,2011/2012,10-09-2011 00:00,8668,10252,2,2,31465,24023,23268,24216,24846,77690,39618,109058,10491,24006,30876,24224,32870,24751,24211,24136,38609,78324,29581,23264,23949,34466,77.45454545,76.63636364,69.72727273,65.54545455,66.09090909,56.90909091,46.90909091,46.18181818,69.81818182,66,69.90909091,70.90909091,69.18181818,70.45454545,66.45454545,57.27272727,47.63636364,51.45454545,64.09090909,59.18181818,61.36363636,57.54545455,3322.8,1,1,1,1,0.3,0.3,,Tie
1463,2011/2012,11-09-2011 00:00,9879,8655,1,1,30633,23780,30890,26777,24130,34574,23283,30338,30956,38229,24741,30622,30658,19020,23837,30739,109621,30342,213711,113631,113465,32465,78.09090909,74.63636364,69.90909091,65.72727273,62.27272727,62.45454545,54.54545455,43.36363636,68.81818182,65.72727273,63.72727273,64.90909091,70.54545455,64.72727273,55.90909091,53.90909091,56.81818182,54,59.36363636,52.45454545,54.63636364,50,2539.9,1,1,1,1,0.3,0.3,,Tie
1464,2011/2012,10-09-2011 00:00,8456,8528,3,0,31432,24208,39027,33086,31291,38807,36615,24159,37459,37412,38817,25156,35472,41071,150328,111865,71550,40015,22991,28901,106228,49825,83.27272727,72.36363636,75.36363636,64.90909091,66.72727273,57.90909091,58.09090909,47.18181818,75.63636364,68.36363636,78.09090909,70,70.45454545,61.45454545,61.09090909,55.45454545,58.36363636,53.27272727,56.18181818,57.18181818,54.45454545,55.36363636,4704.5,1,1,1,1,0.3,0.3,,Win
1465,2011/2012,11-09-2011 00:00,9850,8659,0,1,127712,111800,67850,23115,23727,96456,23528,24583,23629,24698,47555,24147,23922,37428,26527,23282,32734,71502,25005,23954,25550,23293,68.45454545,74.81818182,59.81818182,67.72727273,55.54545455,59.63636364,49.27272727,55.72727273,61.81818182,67.54545455,68.72727273,66.45454545,60,70.18181818,52.81818182,60.27272727,52.90909091,56.72727273,56.63636364,56.36363636,53.18181818,54.54545455,2660.6,0.1,0.2,1,1,0,0,,Lose
1466,2011/2012,12-09-2011 00:00,10172,10261,0,0,23265,30357,24740,24744,63520,30367,24205,23070,97657,47394,35338,24229,49571,24228,30929,24890,39968,26160,38373,33852,35454,24225,73.45454545,75.27272727,64.27272727,68.81818182,60.18181818,59.72727273,51.27272727,51.18181818,67.09090909,69.72727273,69.81818182,69.63636364,64.45454545,62.63636364,53.72727273,56.81818182,49.90909091,53.90909091,53.36363636,58.54545455,54.09090909,55.72727273,1729.5,0.1,0.2,1,1,0,0,,Tie
1467,2011/2012,10-09-2011 00:00,10194,8650,1,0,46518,38899,23818,40695,47418,34601,25668,24411,24773,33881,30830,30660,22764,30617,25984,37475,156008,39109,95327,30892,37139,40636,76.09090909,80.63636364,67,71.81818182,61.81818182,65.90909091,46.45454545,58.54545455,67.18181818,69.90909091,67.27272727,72.45454545,58.54545455,68.72727273,52.90909091,64.90909091,50.54545455,59.27272727,56.45454545,61.45454545,51.81818182,59.90909091,2722.6,1,1,1,1,0.3,0.3,,Win
1468,2011/2012,10-09-2011 00:00,8472,8455,1,2,37868,36786,24230,30362,30352,35443,25150,25075,160243,33468,36410,30859,25925,31306,30627,38834,41468,30631,79574,25923,51553,37804,75.54545455,83,70.45454545,72.63636364,65.36363636,67.27272727,49.72727273,55.36363636,64.63636364,73.81818182,73.63636364,74.18181818,68.81818182,71.63636364,62.36363636,59.81818182,55.54545455,65.18181818,64,57.72727273,61.63636364,55.63636364,3904.7,1,1,1,1,0.3,0.3,,Lose
1469,2011/2012,10-09-2011 00:00,8602,8586,0,2,36283,23091,34193,32581,33138,32148,35466,25421,23225,32627,23291,30380,159833,30354,26108,40006,38820,24223,31097,31921,30348,30960,73.90909091,80.81818182,62.81818182,70.63636364,57,63.18181818,42.09090909,56.54545455,66.27272727,72.72727273,67.72727273,76.27272727,59,70.72727273,57.36363636,54.72727273,46,61.18181818,55.09090909,56.54545455,52.63636364,52.54545455,2567.7,1,1,1,1,0.2,0.2,,Lose
1470,2011/2012,17-09-2011 00:00,10252,10261,1,1,24224,32870,24751,24211,24136,38609,78324,23264,161415,29581,23949,24229,49571,24228,30929,24890,39968,26160,38373,33852,35454,35411,76.72727273,76,66.18181818,70.27272727,60.72727273,61.54545455,50.45454545,52.72727273,67.54545455,70.18181818,72.63636364,71.09090909,70,63.90909091,56,59.09090909,52.27272727,54.81818182,58.27272727,59.45454545,55.72727273,56.90909091,3388.3,1,1,1,1,0.2,0.2,,Tie
1471,2011/2012,17-09-2011 00:00,8655,9825,4,3,30622,30658,19020,23837,30739,213711,241728,109621,113631,113465,24160,169718,26111,35606,46539,78541,23678,75489,24011,37950,3520,30843,73.45454545,81,64.72727273,75.09090909,60.63636364,68.81818182,44.09090909,56.72727273,64.54545455,74.09090909,63.09090909,70.81818182,64.63636364,71.63636364,54.81818182,59,51.63636364,64,54,59.63636364,52.27272727,55.81818182,2255.1,1,1,1,1,0.3,0.3,,Win
1472,2011/2012,17-09-2011 00:00,8559,9850,1,2,23932,24728,23783,40128,191616,33633,24780,33048,42183,23934,30753,40602,24903,23115,23727,111800,24583,47194,35493,25070,96456,37166,73.36363636,69.18181818,64.90909091,60.90909091,56.72727273,56.09090909,43.18181818,50.36363636,64.45454545,62.36363636,64.81818182,69.90909091,64.45454545,59.90909091,53.72727273,51.27272727,48.90909091,53,55.63636364,50.09090909,53.18181818,48.63636364,2367,1,1,0.2,0.2,0,0,,Lose
1473,2011/2012,17-09-2011 00:00,8668,8528,3,1,31465,24023,23268,24216,24846,77690,39618,109058,10491,24006,30876,25156,180330,41071,150328,111865,118929,22991,101192,106228,49825,71550,77.45454545,72.36363636,69.72727273,65.45454545,66.09090909,60.09090909,46.90909091,50.63636364,69.81818182,69.09090909,69.90909091,71.63636364,69.18181818,63.45454545,66.45454545,54.63636364,47.63636364,49.90909091,64.09090909,53.63636364,61.36363636,51.63636364,3322.8,1,1,1,1,0.3,0.3,,Win
1474,2011/2012,18-09-2011 00:00,9879,8456,2,2,30633,33045,43247,26777,24130,34574,23283,30338,30956,41008,24741,31432,24208,39027,33086,31291,36615,23782,37459,37412,26181,15403,76.90909091,83.27272727,69.45454545,75.45454545,63.27272727,66.18181818,58.09090909,56.54545455,69.90909091,76.27272727,66.63636364,75,73.63636364,69.81818182,55.81818182,60.54545455,55.54545455,59.81818182,59.81818182,56.54545455,55.27272727,54.54545455,2539.9,1,1,1,1,0.3,0.3,,Tie
1475,2011/2012,18-09-2011 00:00,10260,8455,3,1,182917,165823,43248,186137,32569,40945,24148,40961,23354,30829,70409,30859,25925,31306,30627,38834,79574,25923,30631,51553,30853,41468,81.18181818,83.45454545,72.90909091,73.09090909,64.45454545,66.27272727,48.81818182,56.81818182,72,74,77.63636364,75.18181818,66.54545455,71.72727273,58,60.81818182,54.72727273,64.72727273,57.36363636,57.63636364,55,56.27272727,7538.7,1,1,1,1,0.3,0.3,,Win
1476,2011/2012,18-09-2011 00:00,8472,10194,4,0,37868,24150,30362,24230,30352,111930,25075,40563,35443,33468,36410,46518,38899,40695,38697,47418,33881,25668,24411,24773,31953,30830,76,76.09090909,71.09090909,66.63636364,64.27272727,61.09090909,50.90909091,48.27272727,65.09090909,66.09090909,72.72727273,67.54545455,68.36363636,61.90909091,61.36363636,55.72727273,58.90909091,53.63636364,62.81818182,57.72727273,61.09090909,52.90909091,3904.7,1,1,1,1,0.3,0.3,,Win
1477,2011/2012,17-09-2011 00:00,10003,8659,3,0,37193,89185,23377,24948,102356,23849,23882,23305,47558,23991,23286,24147,23922,26527,71502,23282,24171,169162,25005,23954,23293,25550,70.27272727,73.72727273,64.18181818,66.63636364,57.63636364,58.63636364,39,48.63636364,64.63636364,67,69.81818182,68,51.72727273,66.63636364,52.63636364,59.63636364,40.27272727,53.18181818,54.27272727,54.54545455,49.72727273,52.09090909,1994.6,0.2,0.2,1,1,0,0,,Win
1478,2011/2012,18-09-2011 00:00,8586,8650,4,0,30380,159833,26108,30354,40006,38820,24223,31097,31921,30348,30960,30660,22764,30617,25984,37475,156008,95327,39109,30892,40636,47382,80.81818182,80.81818182,70.63636364,71.09090909,63.18181818,65.45454545,56.54545455,56.45454545,72.72727273,69.72727273,76.27272727,73,70.72727273,68.54545455,54.72727273,64,61.18181818,56.09090909,56.54545455,61.09090909,52.54545455,60,3603.6,1,1,1,1,0.3,0.3,,Win
1479,2011/2012,17-09-2011 00:00,8602,10172,0,3,36283,23091,34193,32581,23435,32148,35466,25421,23538,23291,33138,23265,30357,24740,24744,63520,24205,23070,97657,30367,35338,47394,73.54545455,73.45454545,62.63636364,64.27272727,57,60.18181818,42.36363636,51.27272727,63.81818182,67.09090909,67.27272727,69.81818182,58.09090909,64.45454545,60.72727273,53.72727273,42.63636364,49.90909091,58.72727273,53.36363636,57.36363636,54.09090909,2567.7,1,1,0.2,0.2,0,0,,Lose
